POINT;TONS;CODE_GROUP;NAME_GROUP;CODE_ITEM;CODE_ORIGIN;CODE_DESTINATION;WAGON_OWNER;TONKMS1000
15/09/2015;428.04;G02;Coal;ITM5;STA101;STA8;operator owned;125.411
15/09/2015;172.2;G02;Coal;ITM5;STA101;STA87;operator owned;70.602
15/09/2015;3696.765;G02;Coal;ITM5;STA101;STA73;operator owned;2901.951
15/09/2015;1202.94;G02;Coal;ITM5;STA101;STA162;operator owned;1034.528
15/09/2015;1028.28;G02;Coal;ITM5;STA101;STA362;operator owned;1069.411
15/09/2015;2403.42;G02;Coal;ITM5;STA101;STA401;operator owned;2590.884
15/09/2015;172.569;G02;Coal;ITM5;STA101;STA420;operator owned;175.841
15/09/2015;428.655;G02;Coal;ITM5;STA101;STA128;operator owned;466.367
15/09/2015;514.755;G02;Coal;ITM5;STA101;STA174;operator owned;580.634
15/09/2015;256.455;G02;Coal;ITM5;STA101;STA315;operator owned;222.851
15/09/2015;427.425;G02;Coal;ITM5;STA101;STA72;operator owned;400.488
15/09/2015;514.755;G02;Coal;ITM5;STA101;STA315;operator owned;447.314
15/09/2015;856.695;G02;Coal;ITM5;STA101;STA316;operator owned;1604.584
15/09/2015;1285.965;G02;Coal;ITM5;STA101;STA434;operator owned;2501.193
15/09/2015;428.655;G02;Coal;ITM5;STA101;STA176;operator owned;227.612
15/09/2015;4804.995;G02;Coal;ITM5;STA101;STA331;operator owned;6275.312
15/09/2015;257.07;G02;Coal;ITM5;STA101;STA115;operator owned;211.043
15/09/2015;170.97;G02;Coal;ITM5;STA101;STA365;operator owned;253.712
15/09/2015;257.685;G02;Coal;ITM5;STA101;STA441;operator owned;260.772
15/09/2015;84.87;G02;Coal;ITM5;STA391;STA408;operator owned;3.136
15/09/2015;34.44;G02;Coal;ITM5;STA426;STA3;operator owned;.886
15/09/2015;169.74;G02;Coal;ITM5;STA440;STA399;operator owned;8.819
15/09/2015;84.87;G02;Coal;ITM5;STA261;STA323;operator owned;10.775
15/09/2015;84.87;G02;Coal;ITM5;STA323;STA30;operator owned;8.401
15/09/2015;311.19;G02;Coal;ITM5;STA399;STA371;operator owned;877.445
15/09/2015;84.87;G02;Coal;ITM5;STA333;STA371;operator owned;11.193
15/09/2015;84.87;G02;Coal;ITM5;STA49;STA391;operator owned;124.242
15/09/2015;84.87;G02;Coal;ITM5;STA49;STA408;operator owned;121.106
15/09/2015;84.87;G02;Coal;ITM5;STA49;STA426;operator owned;119.064
15/09/2015;84.87;G02;Coal;ITM5;STA49;STA50;operator owned;109.396
15/09/2015;84.87;G02;Coal;ITM5;STA49;STA71;operator owned;101.413
15/09/2015;85.141;G02;Coal;ITM5;STA49;STA114;operator owned;104.378
15/09/2015;85.3;G02;Coal;ITM5;STA49;STA137;operator owned;100.306
15/09/2015;85.03;G02;Coal;ITM5;STA49;STA160;operator owned;106.37
15/09/2015;84.993;G02;Coal;ITM5;STA49;STA82;operator owned;21.156
15/09/2015;85.005;G02;Coal;ITM5;STA49;STA312;operator owned;20.049
15/09/2015;169.74;G02;Coal;ITM5;STA156;STA440;operator owned;173.135
15/09/2015;84.87;G02;Coal;ITM5;STA156;STA333;operator owned;28.339
15/09/2015;84.87;G02;Coal;ITM5;STA156;STA168;operator owned;17.306
15/09/2015;254.61;G02;Coal;ITM5;STA156;STA267;operator owned;87.33
15/09/2015;170.97;G02;Coal;ITM5;STA156;STA232;operator owned;35.559
15/09/2015;84.87;G02;Coal;ITM5;STA156;STA168;operator owned;17.306
15/09/2015;169.74;G02;Coal;ITM5;STA168;STA371;operator owned;113.726
15/09/2015;169.74;G02;Coal;ITM5;STA232;STA371;operator owned;43.788
15/09/2015;169.74;G02;Coal;ITM5;STA440;STA15;operator owned;1.525
15/09/2015;258.3;G02;Coal;ITM5;STA332;STA322;operator owned;67.416
15/09/2015;343.785;G02;Coal;ITM5;STA332;STA257;operator owned;642.527
15/09/2015;340.71;G02;Coal;ITM5;STA332;STA186;operator owned;447.007
15/09/2015;600.855;G02;Coal;ITM5;STA332;STA322;operator owned;156.813
15/09/2015;172.2;G02;Coal;ITM5;STA332;STA271;operator owned;100.565
15/09/2015;1202.325;G02;Coal;ITM5;STA332;STA312;operator owned;293.367
15/09/2015;258.3;G02;Coal;ITM5;STA332;STA115;operator owned;183.91
15/09/2015;172.2;G02;Coal;ITM5;STA332;STA323;operator owned;169.961
15/09/2015;515.37;G02;Coal;ITM5;STA332;STA87;operator owned;155.115
15/09/2015;256.455;G02;Coal;ITM5;STA332;STA176;operator owned;108.215
15/09/2015;344.4;G02;Coal;ITM5;STA332;STA17;operator owned;57.17
15/09/2015;430.5;G02;Coal;ITM5;STA332;STA113;operator owned;16.79
15/09/2015;8238.417;G02;Coal;ITM5;STA332;STA70;operator owned;189.482
15/09/2015;768.75;G02;Coal;ITM5;STA332;STA232;operator owned;389.75
15/09/2015;343.17;G02;Coal;ITM5;STA332;STA363;operator owned;192.852
15/09/2015;172.2;G02;Coal;ITM5;STA332;STA322;operator owned;44.944
15/09/2015;343.17;G02;Coal;ITM5;STA332;STA426;operator owned;484.202
15/09/2015;429.27;G02;Coal;ITM5;STA332;STA138;operator owned;251.978
15/09/2015;428.655;G02;Coal;ITM5;STA332;STA401;operator owned;415.359
15/09/2015;257.07;G02;Coal;ITM5;STA332;STA441;operator owned;232.126
15/09/2015;344.4;G02;Coal;ITM5;STA332;STA15;operator owned;565.505
15/09/2015;857.925;G02;Coal;ITM5;STA332;STA49;operator owned;30.885
15/09/2015;430.5;G02;Coal;ITM5;STA332;STA131;operator owned;165.312
15/09/2015;3264.42;G02;Coal;ITM5;STA332;STA343;operator owned;163.221
15/09/2015;5241.768;G02;Coal;ITM5;STA332;STA271;operator owned;3061.187
15/09/2015;426.81;G02;Coal;ITM5;STA332;STA371;operator owned;218.952
15/09/2015;602.7;G02;Coal;ITM5;STA332;STA176;operator owned;254.339
15/09/2015;170.97;G02;Coal;ITM5;STA332;STA322;operator owned;44.612
15/09/2015;86.1;G02;Coal;ITM5;STA332;STA322;operator owned;22.472
15/09/2015;602.7;G02;Coal;ITM5;STA332;STA322;operator owned;157.305
15/09/2015;172.2;G02;Coal;ITM5;STA332;STA138;operator owned;101.081
15/09/2015;368261.791;G02;Coal;ITM5;STA332;STA381;operator owned;71259.853
15/09/2015;77142.648;G02;Coal;ITM5;STA332;STA271;operator owned;45101.529
15/09/2015;17653.673;G02;Coal;ITM5;STA332;STA371;operator owned;7163.791
15/09/2015;172.2;G02;Coal;ITM5;STA332;STA49;operator owned;6.199
15/09/2015;10025.791;G02;Coal;ITM5;STA332;STA361;operator owned;402.862
15/09/2015;170.97;G02;Coal;ITM5;STA332;STA138;operator owned;100.356
15/09/2015;84.87;G02;Coal;ITM5;STA332;STA281;operator owned;125.94
15/09/2015;86.1;G02;Coal;ITM5;STA332;STA109;operator owned;66.469
15/09/2015;86.1;G02;Coal;ITM5;STA161;STA282;operator owned;23.333
15/09/2015;1199.25;G02;Coal;ITM5;STA361;STA70;operator owned;86.346
15/09/2015;3787.785;G02;Coal;ITM5;STA161;STA353;operator owned;257.562
15/09/2015;167.465;G02;Coal;ITM5;STA49;STA378;operator owned;192.741
15/09/2015;2127.974;G02;Coal;ITM5;STA49;STA337;operator owned;3068.53
15/09/2015;3416.965;G02;Coal;ITM5;STA49;STA54;operator owned;4284.865
15/09/2015;596.058;G02;Coal;ITM5;STA428;STA322;operator owned;158.547
15/09/2015;341.325;G02;Coal;ITM5;STA428;STA176;operator owned;154.611
15/09/2015;2058.405;G02;Coal;ITM5;STA156;STA444;operator owned;876.879
15/09/2015;514.14;G02;Coal;ITM5;STA156;STA271;operator owned;497.166
15/09/2015;1717.695;G02;Coal;ITM5;STA432;STA21;operator owned;2004.543
15/09/2015;688.185;G02;Coal;ITM5;STA432;STA93;operator owned;1396.321
15/09/2015;514.755;G02;Coal;ITM5;STA432;STA38;operator owned;817.421
15/09/2015;257.685;G02;Coal;ITM5;STA432;STA160;operator owned;412.038
15/09/2015;785.146;G02;Coal;ITM5;STA432;STA186;operator owned;1080.887
15/09/2015;257.685;G02;Coal;ITM5;STA432;STA281;operator owned;470.008
15/09/2015;1204.785;G02;Coal;ITM5;STA432;STA382;operator owned;2284.27
15/09/2015;429.27;G02;Coal;ITM5;STA432;STA5;operator owned;163.971
15/09/2015;929.154;G02;Coal;ITM5;STA432;STA49;operator owned;291.129
15/09/2015;257.685;G02;Coal;ITM5;STA432;STA161;operator owned;102.816
15/09/2015;686.34;G02;Coal;ITM5;STA432;STA343;operator owned;267.673
15/09/2015;257.07;G02;Coal;ITM5;STA432;STA361;operator owned;106.678
15/09/2015;600.855;G02;Coal;ITM5;STA432;STA17;operator owned;304.031
15/09/2015;342.555;G02;Coal;ITM5;STA432;STA16;operator owned;186.345
15/09/2015;602.085;G02;Coal;ITM5;STA432;STA335;operator owned;458.778
15/09/2015;429.27;G02;Coal;ITM5;STA432;STA162;operator owned;310.354
15/09/2015;614.016;G02;Coal;ITM5;STA432;STA261;operator owned;459.774
15/09/2015;685.11;G02;Coal;ITM5;STA432;STA401;operator owned;644.68
15/09/2015;84.87;G02;Coal;ITM5;STA432;STA441;operator owned;74.255
15/09/2015;688.8;G02;Coal;ITM5;STA432;STA128;operator owned;655.049
15/09/2015;172.2;G02;Coal;ITM5;STA432;STA315;operator owned;126.05
15/09/2015;2150.655;G02;Coal;ITM5;STA432;STA373;operator owned;1402.225
15/09/2015;343.785;G02;Coal;ITM5;STA432;STA6;operator owned;246.836
15/09/2015;256.455;G02;Coal;ITM5;STA432;STA138;operator owned;143.356
15/09/2015;258.3;G02;Coal;ITM5;STA432;STA212;operator owned;119.851
15/09/2015;343.785;G02;Coal;ITM5;STA432;STA363;operator owned;183.577
15/09/2015;172.2;G02;Coal;ITM5;STA432;STA383;operator owned;99.015
15/09/2015;255.84;G02;Coal;ITM5;STA432;STA62;operator owned;158.104
15/09/2015;855.465;G02;Coal;ITM5;STA432;STA411;operator owned;143.713
15/09/2015;678.96;G02;Coal;ITM5;STA432;STA8;operator owned;105.915
15/09/2015;172.2;G02;Coal;ITM5;STA432;STA53;operator owned;36.334
15/09/2015;86.1;G02;Coal;ITM5;STA432;STA214;operator owned;24.883
15/09/2015;688.185;G02;Coal;ITM5;STA432;STA306;operator owned;273.208
15/09/2015;424.35;G02;Coal;ITM5;STA432;STA176;operator owned;167.194
15/09/2015;342.555;G02;Coal;ITM5;STA432;STA378;operator owned;449.774
15/09/2015;859.77;G02;Coal;ITM5;STA432;STA21;operator owned;1003.348
15/09/2015;84.87;G02;Coal;ITM5;STA432;STA232;operator owned;71.881
15/09/2015;1627.29;G02;Coal;ITM5;STA432;STA155;operator owned;974.738
15/09/2015;172.2;G02;Coal;ITM5;STA432;STA209;operator owned;333.379
15/09/2015;85.485;G02;Coal;ITM5;STA432;STA428;operator owned;31.709
15/09/2015;773.67;G02;Coal;ITM5;STA432;STA53;operator owned;163.233
15/09/2015;427.425;G02;Coal;ITM5;STA432;STA201;operator owned;431.693
15/09/2015;172.2;G02;Coal;ITM5;STA432;STA401;operator owned;162.04
15/09/2015;257.685;G02;Coal;ITM5;STA432;STA335;operator owned;196.345
15/09/2015;515.985;G02;Coal;ITM5;STA432;STA261;operator owned;429.295
15/09/2015;342.555;G02;Coal;ITM5;STA432;STA49;operator owned;128.793
15/09/2015;945.87;G02;Coal;ITM5;STA432;STA155;operator owned;566.575
15/09/2015;258.3;G02;Coal;ITM5;STA432;STA214;operator owned;74.649
15/09/2015;342.555;G02;Coal;ITM5;STA432;STA49;operator owned;128.793
15/09/2015;342.555;G02;Coal;ITM5;STA432;STA16;operator owned;186.345
15/09/2015;429.27;G02;Coal;ITM5;STA432;STA441;operator owned;375.605
15/09/2015;86.1;G02;Coal;ITM5;STA432;STA373;operator owned;56.137
15/09/2015;172.2;G02;Coal;ITM5;STA432;STA72;operator owned;137.76
15/09/2015;85.485;G02;Coal;ITM5;STA432;STA212;operator owned;39.655
15/09/2015;172.2;G02;Coal;ITM5;STA432;STA383;operator owned;99.015
15/09/2015;256.455;G02;Coal;ITM5;STA432;STA400;operator owned;157.711
15/09/2015;84.87;G02;Coal;ITM5;STA432;STA214;operator owned;24.526
15/09/2015;258.3;G02;Coal;ITM5;STA432;STA402;operator owned;69.741
15/09/2015;170.355;G02;Coal;ITM5;STA432;STA186;operator owned;281.424
15/09/2015;357.204;G02;Coal;ITM5;STA432;STA49;operator owned;111.918
15/09/2015;173.43;G02;Coal;ITM5;STA432;STA281;operator owned;316.331
15/09/2015;172.2;G02;Coal;ITM5;STA432;STA5;operator owned;65.78
15/09/2015;171.585;G02;Coal;ITM5;STA332;STA7;operator owned;108.092
15/09/2015;3434.16;G02;Coal;ITM5;STA332;STA191;operator owned;4289.256
15/09/2015;3749.04;G02;Coal;ITM5;STA432;STA38;operator owned;5191.424
15/09/2015;51954.093;G02;Coal;ITM5;STA49;STA113;operator owned;2554.193
15/09/2015;1405.472;G02;Coal;ITM5;STA49;STA353;operator owned;57.613
15/09/2015;377.118;G02;Coal;ITM5;STA428;STA113;operator owned;16.593
15/09/2015;3431.085;G02;Coal;ITM5;STA428;STA353;operator owned;137.243
15/09/2015;1717.695;G02;Coal;ITM5;STA428;STA70;operator owned;48.093
15/09/2015;414.498;G02;Coal;ITM5;STA101;STA16;operator owned;282.273
15/09/2015;398.877;G02;Coal;ITM5;STA101;STA212;operator owned;239.715
15/09/2015;384.166;G02;Coal;ITM5;STA101;STA214;operator owned;163.651
15/09/2015;321.756;G02;Coal;ITM5;STA101;STA87;operator owned;131.917
15/09/2015;406.171;G02;Coal;ITM5;STA101;STA441;operator owned;411.041
15/09/2015;562.294;G02;Coal;ITM5;STA101;STA131;operator owned;277.205
15/09/2015;2637.883;G02;Coal;ITM5;STA101;STA306;operator owned;1408.621
15/09/2015;394.276;G02;Coal;ITM5;STA101;STA16;operator owned;268.497
15/09/2015;652.712;G02;Coal;ITM5;STA101;STA401;operator owned;703.621
15/09/2015;84.87;G02;Coal;ITM5;STA156;STA337;operator owned;62.373
15/09/2015;169.74;G02;Coal;ITM5;STA156;STA428;operator owned;116.1
15/09/2015;2144.505;G02;Coal;ITM5;STA156;STA337;operator owned;1576.208
15/09/2015;84.87;G02;Coal;ITM5;STA156;STA54;railroad own;46.42
15/09/2015;339.48;G02;Coal;ITM5;STA156;STA54;operator owned;185.693
15/09/2015;426.195;G02;Coal;ITM5;STA156;STA361;operator owned;272.765
15/09/2015;773.449;G02;Coal;ITM5;STA49;STA326;operator owned;855.428
15/09/2015;42521.592;G02;Coal;ITM5;STA190;STA117;operator owned;11336.381
15/09/2015;171.892;G02;Coal;ITM5;STA5;STA102;operator owned;176.357
15/09/2015;169.74;G02;Coal;ITM5;STA5;STA32;operator owned;32.251
15/09/2015;332.223;G02;Coal;ITM5;STA428;STA173;operator owned;506.637
15/09/2015;4297.251;G02;Coal;ITM5;STA161;STA322;operator owned;1263.382
15/09/2015;85.3;G02;Coal;ITM5;STA137;STA114;operator owned;4.256
15/09/2015;1116.151;G02;Coal;ITM6;STA325;STA101;operator owned;123.381
15/09/2015;1478.03;G02;Coal;ITM6;STA325;STA54;operator owned;2011.05
15/09/2015;2197.801;G02;Coal;ITM6;STA325;STA428;operator owned;1005.992
15/09/2015;258.189;G02;Coal;ITM6;STA325;STA54;operator owned;481.779
15/09/2015;343.047;G02;Coal;ITM13;STA428;STA176;operator owned;155.398
15/10/2015;430.5;G01;Grain;ITM1;STA324;STA155;operator owned;473.119
15/10/2015;843.657;G01;Grain;ITM1;STA351;STA93;operator owned;76.764
15/10/2015;4170.635;G01;Grain;ITM1;STA351;STA93;operator owned;1897.632
15/10/2015;86.002;G01;Grain;ITM1;STA370;STA445;operator owned;84.107
15/10/2015;5115.57;G01;Grain;ITM1;STA16;STA54;operator owned;9381.948
15/10/2015;883.14;G01;Grain;ITM1;STA16;STA365;operator owned;1496.037
15/10/2015;3702.3;G01;Grain;ITM1;STA200;STA54;operator owned;6797.423
15/10/2015;854.85;G01;Grain;ITM1;STA248;STA58;operator owned;975.378
15/10/2015;172.2;G01;Grain;ITM1;STA248;STA318;operator owned;306.172
15/10/2015;396.466;G01;Grain;ITM1;STA273;STA337;operator owned;754.076
15/10/2015;430.008;G01;Grain;ITM1;STA335;STA215;operator owned;705.208
15/10/2015;1353;G01;Grain;ITM1;STA372;STA54;operator owned;2517.933
15/10/2015;132.84;G01;Grain;ITM1;STA162;STA24;operator owned;169.9
15/10/2015;157.809;G01;Grain;ITM1;STA162;STA294;operator owned;46.703
15/10/2015;83.64;G01;Grain;ITM1;STA162;STA434;operator owned;185.595
15/10/2015;169.371;G01;Grain;ITM1;STA162;STA54;operator owned;340.944
15/10/2015;83.579;G01;Grain;ITM1;STA362;STA337;operator owned;162.803
15/10/2015;1377.6;G01;Grain;ITM1;STA362;STA434;operator owned;3008.678
15/10/2015;86.1;G01;Grain;ITM1;STA362;STA215;operator owned;186.234
15/10/2015;842.55;G01;Grain;ITM1;STA401;STA54;operator owned;1831.704
15/10/2015;507.99;G01;Grain;ITM1;STA401;STA386;operator owned;1122.141
15/10/2015;73.8;G01;Grain;ITM1;STA441;STA244;operator owned;61.549
15/10/2015;73.8;G01;Grain;ITM1;STA441;STA231;operator owned;91.143
15/10/2015;81.18;G01;Grain;ITM1;STA441;STA80;operator owned;164.303
15/10/2015;441.976;G01;Grain;ITM1;STA441;STA337;operator owned;823.571
15/10/2015;81.18;G01;Grain;ITM1;STA441;STA376;operator owned;169.014
15/10/2015;61.5;G01;Grain;ITM1;STA441;STA376;operator owned;128.043
15/10/2015;61.5;G01;Grain;ITM1;STA441;STA434;operator owned;135.853
15/10/2015;231.24;G01;Grain;ITM1;STA441;STA215;operator owned;494.386
15/10/2015;73.8;G01;Grain;ITM1;STA441;STA215;operator owned;157.784
15/10/2015;83.64;G01;Grain;ITM1;STA441;STA102;operator owned;164.845
15/10/2015;1212.116;G01;Grain;ITM1;STA151;STA376;operator owned;2613.061
15/10/2015;5440.548;G01;Grain;ITM1;STA294;STA104;operator owned;8365.513
15/10/2015;1198.537;G01;Grain;ITM1;STA294;STA162;operator owned;345.298
15/10/2015;1203.432;G01;Grain;ITM1;STA294;STA362;operator owned;310.477
15/10/2015;4672.438;G01;Grain;ITM1;STA315;STA162;operator owned;1609.738
15/10/2015;4487.286;G01;Grain;ITM1;STA315;STA87;operator owned;1679.971
15/10/2015;83.64;G01;Grain;ITM1;STA315;STA337;operator owned;176.972
15/10/2015;83.64;G01;Grain;ITM1;STA315;STA376;operator owned;175.718
15/10/2015;429.208;G01;Grain;ITM1;STA373;STA227;operator owned;431.779
15/10/2015;1230;G01;Grain;ITM1;STA6;STA155;operator owned;1619.91
15/10/2015;1230;G01;Grain;ITM1;STA163;STA110;operator owned;2264.43
15/10/2015;724.249;G01;Grain;ITM1;STA212;STA58;operator owned;908.207
15/10/2015;1164.466;G01;Grain;ITM1;STA212;STA16;operator owned;740.78
15/10/2015;248.46;G01;Grain;ITM1;STA363;STA33;operator owned;454.928
15/10/2015;162.36;G01;Grain;ITM1;STA363;STA215;operator owned;291.756
15/10/2015;77.49;G01;Grain;ITM1;STA363;STA215;operator owned;139.248
15/10/2015;3185.442;G01;Grain;ITM1;STA363;STA286;operator owned;4848.193
15/10/2015;673.794;G01;Grain;ITM1;STA363;STA102;operator owned;1098.279
15/10/2015;171.954;G01;Grain;ITM1;STA383;STA54;operator owned;320.686
15/10/2015;252.15;G01;Grain;ITM1;STA383;STA215;operator owned;463.452
15/10/2015;166.05;G01;Grain;ITM1;STA400;STA215;operator owned;311.842
15/10/2015;508.298;G01;Grain;ITM1;STA400;STA365;operator owned;897.137
15/10/2015;2678.829;G01;Grain;ITM1;STA400;STA286;operator owned;4601.024
15/10/2015;245.692;G01;Grain;ITM1;STA400;STA445;operator owned;389.418
15/10/2015;1213.395;G01;Grain;ITM1;STA442;STA49;operator owned;727.902
15/10/2015;155.226;G01;Grain;ITM1;STA214;STA54;operator owned;245.09
15/10/2015;12212.83;G01;Grain;ITM1;STA214;STA54;operator owned;16937.629
15/10/2015;86.1;G01;Grain;ITM1;STA214;STA307;operator owned;128.72
15/10/2015;4798.058;G01;Grain;ITM1;STA214;STA307;operator owned;7747.868
15/10/2015;1216.101;G01;Grain;ITM1;STA214;STA365;operator owned;1730.524
15/10/2015;73.8;G01;Grain;ITM1;STA306;STA69;operator owned;119.408
15/10/2015;2554.71;G01;Grain;ITM1;STA306;STA5;operator owned;1193.039
15/10/2015;799.5;G01;Grain;ITM1;STA306;STA191;operator owned;1338.363
15/10/2015;2328.23;G01;Grain;ITM1;STA87;STA212;operator owned;442.037
15/10/2015;510.45;G01;Grain;ITM1;STA87;STA215;operator owned;784.051
15/10/2015;1241.267;G01;Grain;ITM1;STA108;STA87;operator owned;46.642
15/10/2015;79.95;G01;Grain;ITM1;STA176;STA337;operator owned;149.666
15/10/2015;159.9;G01;Grain;ITM1;STA176;STA215;operator owned;264.954
15/10/2015;1525.2;G01;Grain;ITM1;STA176;STA365;operator owned;2354.909
15/10/2015;232.47;G01;Grain;ITM1;STA202;STA286;operator owned;360.095
15/10/2015;258.3;G01;Grain;ITM1;STA215;STA386;operator owned;56.826
15/10/2015;248.891;G01;Grain;ITM1;STA362;STA104;operator owned;356.159
15/10/2015;85.485;G01;Grain;ITM1;STA385;STA365;operator owned;118.474
15/10/2015;239.616;G01;Grain;ITM1;STA212;STA102;operator owned;373.809
15/10/2015;916.842;G01;Grain;ITM1;STA261;STA58;operator owned;684.876
15/10/2015;83.332;G01;Grain;ITM1;STA315;STA58;operator owned;82.164
15/10/2015;344.4;G01;Grain;ITM1;STA400;STA49;operator owned;233.848
15/10/2015;2583;G01;Grain;ITM1;STA273;STA54;operator owned;4530.582
15/10/2015;86.1;G01;Grain;ITM1;STA400;STA365;operator owned;151.966
15/10/2015;1643.772;G01;Grain;ITM1;STA306;STA191;operator owned;2724.155
15/10/2015;1002.45;G01;Grain;ITM1;STA441;STA186;operator owned;1370.343
15/10/2015;231.24;G01;Grain;ITM1;STA212;STA286;operator owned;366.971
15/10/2015;79.95;G01;Grain;ITM1;STA248;STA77;operator owned;142.791
15/10/2015;2460;G01;Grain;ITM1;STA61;STA307;operator owned;4245.96
15/10/2015;86.1;G01;Grain;ITM1;STA16;STA54;operator owned;157.907
15/10/2015;157.698;G01;Grain;ITM1;STA383;STA11;operator owned;299.468
15/10/2015;654.36;G01;Grain;ITM1;STA373;STA286;operator owned;1103.408
15/10/2015;1384.992;G01;Grain;ITM1;STA352;STA58;operator owned;447.449
15/10/2015;1236.15;G01;Grain;ITM1;STA335;STA54;operator owned;2005.7
15/10/2015;2124.825;G01;Grain;ITM1;STA354;STA54;operator owned;3924.549
15/10/2015;8142.6;G01;Grain;ITM1;STA372;STA54;operator owned;14995.52
15/10/2015;3040.412;G01;Grain;ITM1;STA430;STA54;operator owned;5675.146
15/10/2015;1244.76;G01;Grain;ITM1;STA7;STA54;operator owned;2355.081
15/10/2015;1003.471;G01;Grain;ITM1;STA214;STA54;operator owned;1339.261
15/10/2015;78.966;G01;Grain;ITM1;STA362;STA87;operator owned;60.713
15/10/2015;3449.904;G01;Grain;ITM1;STA151;STA87;operator owned;2262.88
15/10/2015;7520.81;G01;Grain;ITM1;STA162;STA104;operator owned;10881.749
15/10/2015;4181.865;G01;Grain;ITM1;STA162;STA87;operator owned;2738.792
15/10/2015;1725.555;G01;Grain;ITM1;STA362;STA104;operator owned;2422.227
15/10/2015;4380.374;G01;Grain;ITM1;STA362;STA87;operator owned;3355.784
15/10/2015;5183.921;G01;Grain;ITM1;STA441;STA104;operator owned;7390.541
15/10/2015;2909.135;G01;Grain;ITM1;STA151;STA104;operator owned;4495.675
15/10/2015;1625.962;G01;Grain;ITM1;STA294;STA87;operator owned;814.248
15/10/2015;2318.55;G01;Grain;ITM1;STA388;STA1;operator owned;92.742
15/10/2015;602.7;G01;Grain;ITM1;STA362;STA215;operator owned;1303.64
15/10/2015;338.25;G01;Grain;ITM1;STA401;STA386;operator owned;747.188
15/10/2015;86.1;G01;Grain;ITM1;STA412;STA401;operator owned;39.606
15/10/2015;258.3;G01;Grain;ITM1;STA412;STA215;operator owned;502.91
15/10/2015;923.73;G01;Grain;ITM1;STA412;STA386;operator owned;1965.319
15/10/2015;1452.63;G01;Grain;ITM1;STA214;STA54;operator owned;2293.692
15/10/2015;301.35;G01;Grain;ITM1;STA214;STA307;operator owned;394.203
15/10/2015;1653.6;G01;Grain;ITM1;STA431;STA214;operator owned;1065.906
15/10/2015;6096.618;G01;Grain;ITM1;STA98;STA313;operator owned;4937.048
15/10/2015;5988.513;G01;Grain;ITM1;STA98;STA335;operator owned;5021.537
15/10/2015;2169.216;G01;Grain;ITM1;STA138;STA313;operator owned;1872.773
15/10/2015;5171.781;G01;Grain;ITM1;STA138;STA335;operator owned;4544.21
15/10/2015;2985.505;G01;Grain;ITM1;STA313;STA100;operator owned;5108.202
15/10/2015;83.64;G01;Grain;ITM1;STA313;STA437;operator owned;178.313
15/10/2015;2518.425;G01;Grain;ITM1;STA306;STA5;operator owned;1176.101
15/10/2015;2605.14;G01;Grain;ITM1;STA248;STA77;operator owned;4562.722
15/10/2015;3339.45;G01;Grain;ITM1;STA273;STA77;operator owned;5880.765
15/10/2015;502.147;G01;Grain;ITM1;STA32;STA365;operator owned;637.718
15/10/2015;584.558;G01;Grain;ITM1;STA385;STA365;operator owned;810.189
15/10/2015;514.189;G01;Grain;ITM1;STA416;STA256;operator owned;86.887
15/10/2015;827.507;G01;Grain;ITM1;STA416;STA256;operator owned;137.047
15/10/2015;1038.28;G01;Grain;ITM1;STA162;STA294;operator owned;297.869
15/10/2015;2454.391;G01;Grain;ITM1;STA162;STA315;operator owned;848.429
15/10/2015;2427.307;G01;Grain;ITM1;STA362;STA151;operator owned;634.655
15/10/2015;1717.08;G01;Grain;ITM1;STA362;STA294;operator owned;442.997
15/10/2015;2124.333;G01;Grain;ITM1;STA151;STA362;operator owned;495.001
15/10/2015;231.732;G01;Grain;ITM1;STA138;STA248;operator owned;186.775
15/10/2015;909.031;G01;Grain;ITM1;STA394;STA372;operator owned;651.765
15/10/2015;258.3;G01;Grain;ITM1;STA248;STA445;operator owned;376.86
15/10/2015;332.346;G01;Grain;ITM1;STA373;STA38;operator owned;357.266
15/10/2015;2044.26;G01;Grain;ITM1;STA373;STA38;operator owned;2179.265
15/10/2015;1803.377;G01;Grain;ITM1;STA224;STA11;operator owned;3318.22
15/10/2015;424.35;G01;Grain;ITM1;STA248;STA11;operator owned;769.34
15/10/2015;478.335;G01;Grain;ITM1;STA273;STA11;operator owned;855.28
15/10/2015;1854.04;G01;Grain;ITM1;STA260;STA58;operator owned;1492.052
15/10/2015;335.298;G01;Grain;ITM1;STA261;STA58;operator owned;250.465
15/10/2015;5776.978;G01;Grain;ITM1;STA151;STA58;operator owned;5449.072
15/10/2015;583.131;G01;Grain;ITM1;STA315;STA58;operator owned;574.963
15/10/2015;661.74;G01;Grain;ITM1;STA373;STA58;operator owned;705.405
15/10/2015;598.752;G01;Grain;ITM1;STA324;STA58;operator owned;753.08
15/10/2015;1153.802;G01;Grain;ITM1;STA324;STA64;operator owned;1985.687
15/10/2015;339.48;G01;Grain;ITM1;STA383;STA64;operator owned;609.699
15/10/2015;499.688;G01;Grain;ITM1;STA383;STA64;operator owned;897.445
15/10/2015;231.302;G01;Grain;ITM1;STA324;STA286;operator owned;375.396
15/10/2015;2027.04;G01;Grain;ITM1;STA323;STA215;operator owned;3983.134
15/10/2015;1180.8;G01;Grain;ITM1;STA362;STA434;operator owned;2578.867
15/10/2015;1570.833;G01;Grain;ITM1;STA362;STA54;operator owned;3319.979
